university;faculty;department;price;preference_discount;preference_price;preference_info
nişantaşı üniversitesi;;İlk ve Acil Yardım (%50 İndirimli);413820.0;0;;No preference discount available.
nişantaşı üniversitesi;;İnsansız Araç Teknikerliği (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;İnşaat Teknolojisi (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;İnternet ve Ağ Teknolojileri (%50 İndirimli);413820.0;0;;No preference discount available.
nişantaşı üniversitesi;;İş Sağlığı ve Güvenliği (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;İşletme Yönetimi (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Lojistik (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Mahkeme Büro Hizmetleri (%50 İndirimli);413820.0;0;;No preference discount available.
nişantaşı üniversitesi;;Makine (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Mekatronik (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Mimari Restorasyon (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Mobil Teknolojileri (%50 İndirimli);827640.0;0;;No preference discount available.
nişantaşı üniversitesi;;Moda Tasarımı (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Muhasebe ve Vergi Uygulamaları (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Odyometri (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Optisyenlik (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Ortopedik Protez ve Ortez (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Patoloji Laboratuvar Teknikleri (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Radyoterapi (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Sivil Havacılık Kabin Hizmetleri (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Sosyal Hizmetler (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Tıbbi Dokümantasyon ve Sekreterlik (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);413820.0;0;;No preference discount available.
nişantaşı üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);413820.0;0;;No preference discount available.
nişantaşı üniversitesi;;Tıbbi Veri İşletme Teknikerliği (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Turist Rehberliği (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Turizm ve Otel İşletmeciliği (%50 İndirimli);248655.0;0;;No preference discount available.
nişantaşı üniversitesi;;Uçak Teknolojisi (%50 İndirimli);413820.0;0;;No preference discount available.
nişantaşı üniversitesi;;Web tasarım ve Kodlama (%50 İndirimli);330935.0;0;;No preference discount available.
nişantaşı üniversitesi;;Yeşil ve Ekolojik Bina Teknikerliği (%50 İndirimli);248655.0;0;;No preference discount available.
biruni üniversitesi;;Beslenme ve Diyetetik (Fakülte) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
biruni üniversitesi;;Bilgisayar Mühendisliği (%50 İndirimli) (4 Yıllık);500000.0;0;;No preference discount available.
biruni üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);500000.0;0;;No preference discount available.
biruni üniversitesi;;Biyomedikal Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);360000.0;0;;No preference discount available.
biruni üniversitesi;;Çocuk Gelişimi (Fakülte) (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
biruni üniversitesi;;Dil ve Konuşma Terapisi (Fakülte) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
biruni üniversitesi;;Dil ve Konuşma Terapisi (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
biruni üniversitesi;;Diş Hekimliği (%50 İndirimli) (5 Yıllık);600000.0;0;;No preference discount available.
biruni üniversitesi;;Diş Hekimliği (İngilizce) (%50 İndirimli) (5 Yıllık);600000.0;0;;No preference discount available.
biruni üniversitesi;;Ebelik (Fakülte) (%50 İndirimli) (4 Yıllık);320000.0;0;;No preference discount available.
biruni üniversitesi;;Eczacılık (%50 İndirimli) (5 Yıllık);500000.0;0;;No preference discount available.
biruni üniversitesi;;Eczacılık (İngilizce) (%50 İndirimli) (5 Yıllık);500000.0;0;;No preference discount available.
biruni üniversitesi;;Elektrik-Elektronik Mühendisliği (%50 İndirimli) (4 Yıllık);360000.0;0;;No preference discount available.
biruni üniversitesi;;Endüstriyel Tasarım (%50 İndirimli);360000.0;0;;No preference discount available.
biruni üniversitesi;;Ergoterapi (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
biruni üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 İndirimli) (4 Yıllık);340000.0;0;;No preference discount available.
biruni üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);340000.0;0;;No preference discount available.
biruni üniversitesi;;Gastronomi ve Mutfak Sanatları (%50 İndirimli);300000.0;0;;No preference discount available.
biruni üniversitesi;;Hemşirelik (Fakülte) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
biruni üniversitesi;;Hemşirelik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
biruni üniversitesi;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
biruni üniversitesi;;İlköğretim Matematik Öğretmenliği (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
biruni üniversitesi;;İngilizce Öğretmenliği (%50 İndirimli) (4 Yıllık);340000.0;0;;No preference discount available.
biruni üniversitesi;;İngilizce Mütercim ve Tercümanlık (İngilizce) (%50 İndirimli);300000.0;0;;No preference discount available.
biruni üniversitesi;;Moleküler Biyoloji ve Genetik (%50 İndirimli) (4 Yıllık);360000.0;0;;No preference discount available.
biruni üniversitesi;;Moleküler Biyoloji ve Genetik (İngilizce) (%50 İndirimli) (4 Yıllık);360000.0;0;;No preference discount available.
biruni üniversitesi;;Odyoloji (Fakülte) (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
biruni üniversitesi;;Okul Öncesi Öğretmenliği (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
biruni üniversitesi;;Özel Eğitim Öğretmenliği (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
biruni üniversitesi;;Rehberlik ve Psikolojik Danışmanlık (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
biruni üniversitesi;;Tıp (%50 İndirimli) (6 Yıllık);600000.0;0;;No preference discount available.
biruni üniversitesi;;Tıp (İngilizce) (%50 İndirimli) (6 Yıllık);600000.0;0;;No preference discount available.
biruni üniversitesi;;Yazılım Geliştirme (%50 İndirimli);300000.0;0;;No preference discount available.
biruni üniversitesi;;Yazılım Mühendisliği (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
biruni üniversitesi;;Acil Durum ve Afet Yönetimi (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Ağız ve Diş Sağlığı (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Ameliyathane Hizmetleri (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Anestezi (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Bilgisayar Programcılığı (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Biyomedikal Cihaz Teknolojisi (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Çocuk Gelişimi (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Diş Protez Teknolojisi (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Diyaliz (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Eczane Hizmetleri (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Fizyoterapi (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;İlk ve Acil Yardım (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Odyometri (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Optisyenlik (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Patoloji Laboratuvar Teknikleri (%50 İndirimli);220000.0;0;;No preference discount available.
biruni üniversitesi;;Robotik ve Yapay Zeka (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);250000.0;0;;No preference discount available.
biruni üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);250000.0;0;;No preference discount available.
istinye üniversitesi;;Beslenme ve Diyetetik (Fakülte) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Bilgisayar Mühendisliği (%50 İndirimli) (4 Yıllık);525000.0;0;;No preference discount available.
istinye üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);525000.0;0;;No preference discount available.
istinye üniversitesi;;Biyomedikal Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Çocuk Gelişimi (Fakülte) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Dijital Oyun Tasarımı (İngilizce) (%50 İndirimli) (4 Yıllık);487500.0;0;;No preference discount available.
istinye üniversitesi;;Dil ve Konuşma Terapisi (Fakülte) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Diş Hekimliği (%50 İndirimli) (5 Yıllık);630000.0;0;;No preference discount available.
istinye üniversitesi;;Diş Hekimliği (İngilizce) (%50 İndirimli) (5 Yıllık);630000.0;0;;No preference discount available.
istinye üniversitesi;;Ebelik (Fakülte) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Eczacılık (%50 İndirimli) (5 Yıllık);455000.0;0;;No preference discount available.
istinye üniversitesi;;Eczacılık (İngilizce) (%50 İndirimli) (5 Yıllık);455000.0;0;;No preference discount available.
istinye üniversitesi;;Ekonomi (İngilizce) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Endüstri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);485925.0;0;;No preference discount available.
istinye üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Gastronomi ve Mutfak Sanatları (Fakülte) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Gastronomi ve Mutfak Sanatları (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Görsel İletişim Tasarımı (%50 İndirimli) (4 Yıllık);315000.0;0;;No preference discount available.
istinye üniversitesi;;Halkla İlişkiler ve Reklamcılık (Fakülte) (%50 İndirimli) (4 Yıllık);315000.0;0;;No preference discount available.
istinye üniversitesi;;Hemşirelik (Fakülte) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Hemşirelik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli) (4 Yıllık);487500.0;0;;No preference discount available.
istinye üniversitesi;;İngiliz Dili ve Edebiyatı (İngilizce) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;İngilizce Mütercim ve Tercümanlık (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;İşletme (İngilizce) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Lojistik Yönetimi (%50 İndirimli);300000.0;0;;No preference discount available.
istinye üniversitesi;;Makine Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Matematik (İngilizce) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Mimarlık (İngilizce) (%50 İndirimli) (4 Yıllık);450000.0;0;;No preference discount available.
istinye üniversitesi;;Moleküler Biyoloji ve Genetik (İngilizce) (%50 İndirimli) (4 Yıllık);525000.0;0;;No preference discount available.
istinye üniversitesi;;Psikoloji (%50 İndirimli) (4 Yıllık);562500.0;0;;No preference discount available.
istinye üniversitesi;;Psikoloji (İngilizce) (%50 İndirimli) (4 Yıllık);562500.0;0;;No preference discount available.
istinye üniversitesi;;Radyo, Televizyon ve Sinema (İngilizce) (%50 İndirimli) (4 Yıllık);315000.0;0;;No preference discount available.
istinye üniversitesi;;Sağlık Yönetimi (Fakülte) (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
istinye üniversitesi;;Siyaset Bilimi ve Kamu Yönetimi (%50 İndirimli) (4 Yıllık);300000.0;0;;No preference discount available.
istinye üniversitesi;;Tıp (%50 İndirimli) (6 Yıllık);750000.0;0;;No preference discount available.
istinye üniversitesi;;Tıp (İngilizce) (%50 İndirimli) (6 Yıllık);750000.0;0;;No preference discount available.
istinye üniversitesi;;Türk Dili ve Edebiyatı (%50 İndirimli) (4 Yıllık);270000.0;0;;No preference discount available.
istinye üniversitesi;;Uluslararası İlişkiler (İngilizce) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Uluslararası Ticaret ve İşletmecilik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);375000.0;0;;No preference discount available.
istinye üniversitesi;;Yazılım Geliştirme (%50 İndirimli);485925.0;0;;No preference discount available.
istinye üniversitesi;;Yazılım Mühendisliği (%50 İndirimli) (4 Yıllık);485925.0;0;;No preference discount available.
